user_id,first_name,last_name,age,city,reg_date,plan,churn_date,is_churned,cant_mensajes,cant_llamadas,cant_minutos_llamada
12927,Carlos,Ramirez,48,bogotá,2024-03-12 11:11:55.678919736,Basico,,0,8.0,4.0,16.63
12928,Carlos,Lopez,44,bogotá,2024-03-12 17:46:13.593398352,Basico,2024-10-11 23:40:00,1,3.0,8.0,47.81
12929,Sofia,Garcia,29,Unknown,2024-03-13 00:20:31.507876976,Premium,2024-07-02 00:26:40,1,7.0,4.0,24.43
12930,Ana,Garcia,63,bogotá,2024-03-13 06:54:49.422355592,Basico,,0,4.0,5.0,35.03
12931,Mariana,Garcia,48,medellín,2024-03-13 13:29:07.336834216,Basico,,0,1.0,5.0,14.31
12932,Sofia,Gomez,49,cdmx,2024-03-13 20:03:25.251312832,Basico,,0,7.0,5.0,34.2
12933,Mariana,Ramirez,49,cdmx,2024-03-14 02:37:43.165791448,Basico,,0,7.0,9.0,34.53
12934,Mateo,Garcia,58,monterrey,2024-03-14 09:12:01.080270072,Basico,,0,6.0,2.0,7.71
12935,Carlos,Gomez,76,bogotá,2024-03-14 15:46:18.994748688,Basico,,0,4.0,1.0,2.9
12936,Mariana,Lopez,62,cali,2024-03-14 22:20:36.909227312,Premium,2024-07-22 23:13:20,1,3.0,2.0,10.84
12937,Luis,Garcia,52,monterrey,2024-03-15 04:54:54.823705928,Basico,,0,2.0,3.0,13.05
12938,Mariana,Garcia,70,monterrey,2024-03-15 11:29:12.738184552,Basico,,0,4.0,2.0,5.6499999999999995
12939,Mateo,Gomez,78,guadalajara,2024-03-15 18:03:30.652663168,Basico,,0,3.0,7.0,28.19
12940,Carlos,Ramirez,63,guadalajara,2024-03-16 00:37:48.567141792,Premium,,0,4.0,5.0,30.28
12941,Sofia,Lopez,38,Unknown,2024-03-16 07:12:06.481620408,Basico,,0,2.0,5.0,23.91
12942,Mateo,Garcia,27,medellín,2024-03-16 13:46:24.396099032,Premium,,0,6.0,2.0,1.26
12943,Carlos,Ramirez,33,cdmx,2024-03-16 20:20:42.310577648,Basico,,0,2.0,1.0,1.71
12944,Mariana,Lopez,24,medellín,2024-03-17 02:55:00.225056272,Premium,,0,4.0,2.0,14.799999999999999
12945,Ana,Torres,21,medellín,2024-03-17 09:29:18.139534888,Basico,,0,6.0,3.0,4.74
12946,Ana,Torres,44,medellín,2024-03-17 16:03:36.054013504,Basico,,0,7.0,3.0,28.57
12947,Luis,Lopez,69,cdmx,2024-03-17 22:37:53.968492128,Premium,,0,4.0,3.0,2.84
12948,Carlos,Gomez,72,bogotá,2024-03-18 05:12:11.882970744,Premium,,0,5.0,9.0,55.57
12949,Ana,Lopez,42,cdmx,2024-03-18 11:46:29.797449368,Premium,,0,7.0,5.0,42.32
12950,Sofia,Lopez,48,cali,2024-03-18 18:20:47.711927984,Premium,,0,6.0,2.0,13.36
12951,Carlos,Gomez,28,medellín,2024-03-19 00:55:05.626406608,Basico,,0,6.0,3.0,7.89
12952,Sofia,Gomez,65,bogotá,2024-03-19 07:29:23.540885224,Basico,,0,12.0,2.0,4.18
12953,Sofia,Ramirez,37,monterrey,2024-03-19 14:03:41.455363848,Basico,,0,4.0,5.0,37.64
12954,Ana,Ramirez,53,guadalajara,2024-03-19 20:37:59.369842464,Premium,,0,2.0,7.0,17.11
12955,Carlos,Gomez,71,cdmx,2024-03-20 03:12:17.284321088,Basico,2024-10-22 01:20:00,1,7.0,4.0,26.66
12956,Mariana,Torres,71,Unknown,2024-03-20 09:46:35.198799704,Premium,,0,6.0,2.0,1.68
12957,Mateo,Torres,72,guadalajara,2024-03-20 16:20:53.113278320,Basico,,0,4.0,3.0,7.28
12958,Ana,Lopez,48,cdmx,2024-03-20 22:55:11.027756944,Premium,,0,5.0,8.0,36.410000000000004
12959,Ana,Garcia,34,Unknown,2024-03-21 05:29:28.942235560,Basico,,0,4.0,4.0,33.06
12960,Mariana,Lopez,62,bogotá,2024-03-21 12:03:46.856714184,Basico,,0,4.0,1.0,14.32
12961,Carlos,Lopez,28,cali,2024-03-21 18:38:04.771192800,Premium,,0,8.0,4.0,26.919999999999998
12962,Carlos,Garcia,47,cdmx,2024-03-22 01:12:22.685671424,Basico,,0,5.0,4.0,9.24
12963,Sofia,Gomez,52,bogotá,2024-03-22 07:46:40.600150040,Premium,,0,4.0,7.0,29.939999999999998
12964,Mariana,Torres,58,monterrey,2024-03-22 14:20:58.514628664,Premium,2024-07-27 22:40:00,1,3.0,1.0,9.92
12965,Mariana,Lopez,55,cali,2024-03-22 20:55:16.429107280,Basico,,0,5.0,6.0,36.82
12966,Carlos,Garcia,39,cdmx,2024-03-23 03:29:34.343585904,Premium,,0,8.0,1.0,0.28
12967,Sofia,Ramirez,70,bogotá,2024-03-23 10:03:52.258064520,Premium,,0,7.0,7.0,31.83
12968,Ana,Lopez,60,cali,2024-03-23 16:38:10.172543136,Basico,2024-07-13 00:20:00,1,7.0,4.0,24.92
12969,Luis,Torres,65,bogotá,2024-03-23 23:12:28.087021760,Basico,,0,8.0,1.0,3.5
12970,Mateo,Gomez,68,bogotá,2024-03-24 05:46:46.001500376,Basico,,0,8.0,4.0,12.05
12971,Ana,Lopez,44,cdmx,2024-03-24 12:21:03.915979000,Premium,2024-09-19 23:53:20,1,2.0,3.0,6.9799999999999995
12972,Carlos,Lopez,54,cdmx,2024-03-24 18:55:21.830457616,Premium,,0,6.0,6.0,19.94
12973,Mateo,Garcia,63,medellín,2024-03-25 01:29:39.744936240,Basico,,0,5.0,5.0,23.7
12974,Luis,Ramirez,66,medellín,2024-03-25 08:03:57.659414856,Basico,,0,2.0,5.0,16.33
12975,Luis,Ramirez,52,Unknown,2024-03-25 14:38:15.573893480,Basico,2024-10-22 01:20:00,1,6.0,4.0,11.969999999999999
12976,Sofia,Gomez,21,medellín,2024-03-25 21:12:33.488372096,Basico,,0,4.0,10.0,31.18
12977,Mateo,Torres,33,bogotá,2024-03-26 03:46:51.402850720,Premium,,0,5.0,7.0,63.7
12978,Sofia,Gomez,33,Unknown,2024-03-26 10:21:09.317329336,Premium,,0,3.0,5.0,33.43
12979,Ana,Lopez,38,cdmx,2024-03-26 16:55:27.231807952,Basico,,0,9.0,9.0,38.019999999999996
12980,Mariana,Lopez,43,bogotá,2024-03-26 23:29:45.146286576,Premium,,0,5.0,3.0,6.27
12981,Mariana,Ramirez,74,guadalajara,2024-03-27 06:04:03.060765192,Basico,,0,9.0,3.0,12.48
12982,Mariana,Torres,53,cdmx,2024-03-27 12:38:20.975243816,Basico,2024-06-15 00:06:40,1,8.0,3.0,8.790000000000001
12983,Mateo,Garcia,36,cali,2024-03-27 19:12:38.889722432,Basico,,0,6.0,4.0,11.44
12984,Mariana,Torres,75,bogotá,2024-03-28 01:46:56.804201056,Basico,,0,4.0,4.0,26.03
12985,Ana,Lopez,34,bogotá,2024-03-28 08:21:14.718679672,Premium,,0,6.0,2.0,6.61
12986,Sofia,Garcia,62,bogotá,2024-03-28 14:55:32.633158296,Basico,,0,10.0,5.0,24.599999999999998
12987,Mateo,Torres,43,bogotá,2024-03-28 21:29:50.547636912,Basico,2024-11-07 22:53:20,1,6.0,9.0,61.35
12988,Sofia,Torres,39,cdmx,2024-03-29 04:04:08.462115536,Basico,,0,5.0,4.0,12.93
12989,Mateo,Garcia,72,medellín,2024-03-29 10:38:26.376594152,Basico,,0,4.0,1.0,4.62
12990,Sofia,Lopez,75,bogotá,2024-03-29 17:12:44.291072776,Basico,,0,6.0,4.0,13.51
12991,Luis,Torres,48,cali,2024-03-29 23:47:02.205551392,Basico,,0,4.0,5.0,28.509999999999998
12992,Sofia,Garcia,73,guadalajara,2024-03-30 06:21:20.120030008,Premium,,0,7.0,5.0,33.06
12993,Mariana,Lopez,45,guadalajara,2024-03-30 12:55:38.034508632,Premium,,0,3.0,2.0,3.9299999999999997
12994,Luis,Garcia,18,medellín,2024-03-30 19:29:55.948987248,Basico,2024-12-16 23:00:00,1,7.0,6.0,21.950000000000003
12995,Sofia,Garcia,61,cali,2024-03-31 02:04:13.863465872,Premium,,0,3.0,5.0,17.05
12996,Mateo,Torres,53,bogotá,2024-03-31 08:38:31.777944488,Basico,,0,5.0,7.0,24.54
12997,Mateo,Lopez,60,medellín,2024-03-31 15:12:49.692423112,Basico,,0,8.0,7.0,25.95
12998,Mateo,Torres,54,Unknown,2024-03-31 21:47:07.606901728,Basico,,0,8.0,4.0,23.94
12999,Carlos,Gomez,19,Unknown,2024-04-01 04:21:25.521380352,Basico,,0,6.0,7.0,33.239999999999995
13000,Ana,Gomez,34,medellín,2024-04-01 10:55:43.435858968,Premium,,0,2.0,6.0,40.510000000000005
13001,Mateo,Lopez,57,medellín,2024-04-01 17:30:01.350337592,Basico,,0,7.0,2.0,2.96
13002,Luis,Garcia,55,guadalajara,2024-04-02 00:04:19.264816208,Premium,,0,8.0,0.0,0.0
13003,Mateo,Torres,38,cali,2024-04-02 06:38:37.179294824,Basico,,0,8.0,4.0,15.9
13004,Carlos,Torres,78,bogotá,2024-04-02 13:12:55.093773448,Basico,,0,8.0,4.0,20.18
13005,Mariana,Lopez,26,Unknown,2024-04-02 19:47:13.008252064,Premium,,0,5.0,4.0,14.66
13006,Luis,Lopez,30,cdmx,2024-04-03 02:21:30.922730688,Basico,,0,2.0,4.0,12.73
13007,Carlos,Gomez,28,bogotá,2024-04-03 08:55:48.837209304,Basico,,0,6.0,6.0,16.0
13008,Mariana,Ramirez,78,bogotá,2024-04-03 15:30:06.751687928,Basico,,0,3.0,2.0,8.5
13009,Luis,Lopez,33,bogotá,2024-04-03 22:04:24.666166544,Basico,,0,4.0,3.0,19.5
13010,Sofia,Ramirez,33,guadalajara,2024-04-04 04:38:42.580645168,Premium,,0,3.0,6.0,35.58
13011,Ana,Lopez,76,bogotá,2024-04-04 11:13:00.495123784,Basico,,0,1.0,6.0,28.5
13012,Ana,Garcia,19,cali,2024-04-04 17:47:18.409602408,Basico,,0,6.0,5.0,39.739999999999995
13013,Carlos,Garcia,59,medellín,2024-04-05 00:21:36.324081024,Premium,,0,4.0,1.0,13.37
13014,Mariana,Gomez,61,guadalajara,2024-04-05 06:55:54.238559640,Basico,2024-06-16 01:06:40,1,5.0,4.0,12.24
13015,Ana,Gomez,25,medellín,2024-04-05 13:30:12.153038264,Basico,,0,6.0,5.0,13.08
13016,Mariana,Ramirez,60,guadalajara,2024-04-05 20:04:30.067516880,Basico,,0,7.0,6.0,27.490000000000002
13017,Mariana,Lopez,79,cdmx,2024-04-06 02:38:47.981995504,Basico,2024-11-13 23:20:00,1,6.0,6.0,58.64
13018,Carlos,Torres,59,medellín,2024-04-06 09:13:05.896474120,Basico,,0,4.0,4.0,49.22
13019,Carlos,Gomez,30,cali,2024-04-06 15:47:23.810952744,Basico,,0,7.0,4.0,25.17
13020,Carlos,Torres,74,bogotá,2024-04-06 22:21:41.725431360,Premium,,0,8.0,4.0,11.68
13021,Ana,Torres,34,bogotá,2024-04-07 04:55:59.639909984,Basico,,0,8.0,6.0,12.989999999999998
13022,Carlos,Lopez,56,monterrey,2024-04-07 11:30:17.554388600,Basico,,0,3.0,7.0,29.939999999999998
13023,Ana,Ramirez,41,bogotá,2024-04-07 18:04:35.468867224,Basico,,0,4.0,2.0,6.84
13024,Carlos,Lopez,20,cdmx,2024-04-08 00:38:53.383345840,Basico,,0,2.0,7.0,62.349999999999994
13025,Mateo,Gomez,47,Unknown,2024-04-08 07:13:11.297824464,Premium,,0,6.0,4.0,20.919999999999998
13026,Mariana,Torres,69,cali,2024-04-08 13:47:29.212303080,Basico,,0,7.0,1.0,11.35
13027,Carlos,Lopez,30,medellín,2024-04-08 20:21:47.126781696,Basico,,0,7.0,3.0,22.91
13028,Luis,Lopez,36,bogotá,2024-04-09 02:56:05.041260320,Basico,,0,10.0,7.0,53.660000000000004
13029,Mariana,Lopez,24,cali,2024-04-09 09:30:22.955738936,Basico,,0,6.0,3.0,3.66
13030,Mariana,Gomez,26,bogotá,2024-04-09 16:04:40.870217560,Premium,2024-10-16 23:06:40,1,1.0,2.0,16.47
13031,Carlos,Ramirez,36,guadalajara,2024-04-09 22:38:58.784696176,Basico,2024-07-11 23:20:00,1,2.0,5.0,34.06
13032,Sofia,Lopez,62,cdmx,2024-04-10 05:13:16.699174800,Basico,,0,10.0,6.0,51.690000000000005
13033,Carlos,Gomez,71,medellín,2024-04-10 11:47:34.613653416,Basico,,0,9.0,4.0,23.5
13034,Mariana,Torres,57,Unknown,2024-04-10 18:21:52.528132040,Basico,,0,5.0,4.0,7.6899999999999995
13035,Luis,Garcia,39,cdmx,,Basico,,0,6.0,3.0,18.73
13036,Mariana,Gomez,35,guadalajara,2024-04-11 07:30:28.357089280,Basico,,0,7.0,4.0,25.72
13037,Luis,Garcia,78,bogotá,2024-04-11 14:04:46.271567896,Premium,,0,6.0,10.0,42.17
13038,Ana,Lopez,40,cali,2024-04-11 20:39:04.186046512,Basico,,0,6.0,5.0,28.01
13039,Mateo,Lopez,19,guadalajara,2024-04-12 03:13:22.100525136,Premium,,0,3.0,4.0,32.61
13040,Mariana,Gomez,67,guadalajara,2024-04-12 09:47:40.015003752,Basico,,0,6.0,4.0,26.29
13041,Carlos,Garcia,67,medellín,2024-04-12 16:21:57.929482376,Premium,,0,4.0,3.0,11.59
13042,Ana,Lopez,28,bogotá,2024-04-12 22:56:15.843960992,Basico,,0,4.0,10.0,47.050000000000004
13043,Mateo,Torres,48,cdmx,2024-04-13 05:30:33.758439616,Premium,2024-10-13 22:53:20,1,4.0,5.0,22.020000000000003
13044,Carlos,Ramirez,50,cdmx,2024-04-13 12:04:51.672918232,Basico,,0,5.0,6.0,32.71
13045,Sofia,Ramirez,31,medellín,2024-04-13 18:39:09.587396856,Basico,2024-07-05 00:40:00,1,5.0,12.0,96.88
13046,Carlos,Lopez,33,bogotá,2024-04-14 01:13:27.501875472,Premium,,0,7.0,1.0,6.81
13047,Luis,Garcia,28,Unknown,2024-04-14 07:47:45.416354096,Basico,,0,7.0,3.0,25.259999999999998
13048,Luis,Lopez,50,medellín,2024-04-14 14:22:03.330832720,Basico,,0,7.0,3.0,8.47
13049,Sofia,Garcia,79,cdmx,2024-04-14 20:56:21.245311328,Basico,,0,6.0,3.0,12.93
13050,Ana,Torres,24,bogotá,2024-04-15 03:30:39.159789952,Basico,,0,11.0,1.0,6.43
13051,Mateo,Garcia,48,bogotá,2024-04-15 10:04:57.074268576,Basico,,0,4.0,6.0,21.42
13052,Carlos,Lopez,78,cdmx,2024-04-15 16:39:14.988747184,Basico,,0,8.0,4.0,9.3
13053,Luis,Torres,65,Unknown,2024-04-15 23:13:32.903225808,Basico,,0,9.0,5.0,17.01
13054,Ana,Gomez,79,cali,2024-04-16 05:47:50.817704432,Basico,,0,3.0,3.0,12.379999999999999
13055,Sofia,Ramirez,63,guadalajara,2024-04-16 12:22:08.732183056,Basico,,0,8.0,5.0,42.89
13056,Mariana,Lopez,64,guadalajara,2024-04-16 18:56:26.646661664,Basico,,0,9.0,3.0,33.199999999999996
13057,Luis,Lopez,31,cdmx,2024-04-17 01:30:44.561140288,Basico,2024-08-25 23:53:20,1,5.0,3.0,6.890000000000001
13058,Sofia,Lopez,45,guadalajara,2024-04-17 08:05:02.475618912,Premium,,0,5.0,2.0,3.71
13059,Carlos,Torres,70,bogotá,2024-04-17 14:39:20.390097536,Basico,,0,4.0,2.0,4.9399999999999995
13060,Mateo,Gomez,60,bogotá,2024-04-17 21:13:38.304576144,Premium,,0,7.0,0.0,0.0
13061,Luis,Garcia,33,Unknown,2024-04-18 03:47:56.219054768,Premium,,0,10.0,4.0,26.35
13062,Luis,Gomez,36,cdmx,2024-04-18 10:22:14.133533392,Premium,,0,6.0,5.0,23.599999999999998
13063,Carlos,Torres,34,bogotá,2024-04-18 16:56:32.048012000,Premium,,0,2.0,3.0,10.56
13064,Mariana,Lopez,76,Unknown,2024-04-18 23:30:49.962490624,Premium,,0,6.0,3.0,19.009999999999998
13065,Ana,Ramirez,43,bogotá,2024-04-19 06:05:07.876969248,Basico,,0,6.0,6.0,8.61
13066,Mateo,Lopez,23,cdmx,2024-04-19 12:39:25.791447872,Basico,,0,5.0,5.0,34.96
13067,Luis,Garcia,60,guadalajara,2024-04-19 19:13:43.705926480,Basico,2024-12-22 01:13:20,1,3.0,2.0,6.58
13068,Mateo,Ramirez,66,monterrey,2024-04-20 01:48:01.620405104,Premium,,0,9.0,2.0,3.91
13069,Luis,Lopez,26,Unknown,2024-04-20 08:22:19.534883728,Premium,2024-10-10 22:40:00,1,1.0,9.0,48.36
13070,Mateo,Ramirez,67,Unknown,2024-04-20 14:56:37.449362352,Premium,,0,4.0,7.0,43.57
13071,Sofia,Gomez,34,Unknown,2024-04-20 21:30:55.363840960,Premium,,0,3.0,6.0,27.25
13072,Luis,Torres,48,cali,2024-04-21 04:05:13.278319584,Premium,,0,8.0,4.0,23.03
13073,Mateo,Lopez,29,monterrey,2024-04-21 10:39:31.192798208,Basico,,0,3.0,3.0,6.8100000000000005
13074,Ana,Garcia,40,Unknown,2024-04-21 17:13:49.107276816,Basico,,0,3.0,5.0,23.75
13075,Sofia,Gomez,71,Unknown,2024-04-21 23:48:07.021755440,Basico,,0,7.0,4.0,34.0
13076,Sofia,Lopez,71,monterrey,2024-04-22 06:22:24.936234064,Basico,,0,6.0,8.0,34.69
13077,Ana,Gomez,79,guadalajara,2024-04-22 12:56:42.850712688,Basico,,0,5.0,3.0,9.02
13078,Mateo,Garcia,22,bogotá,2024-04-22 19:31:00.765191296,Basico,,0,3.0,6.0,64.09
13079,Carlos,Lopez,60,guadalajara,2024-04-23 02:05:18.679669920,Premium,,0,6.0,3.0,26.19
13080,Ana,Garcia,53,cdmx,2024-04-23 08:39:36.594148544,Basico,,0,4.0,4.0,35.7
13081,Mateo,Ramirez,76,Unknown,2024-04-23 15:13:54.508627168,Premium,,0,7.0,7.0,22.810000000000002
13082,Ana,Garcia,53,Unknown,2024-04-23 21:48:12.423105776,Basico,,0,7.0,5.0,16.62
13083,Ana,Ramirez,20,cdmx,2024-04-24 04:22:30.337584400,Basico,,0,2.0,7.0,40.9
13084,Luis,Lopez,75,bogotá,2024-04-24 10:56:48.252063024,Premium,2024-12-22 01:13:20,1,7.0,5.0,45.09
13085,Mateo,Ramirez,41,cali,2024-04-24 17:31:06.166541632,Premium,,0,5.0,3.0,20.81
13086,Carlos,Lopez,72,medellín,2024-04-25 00:05:24.081020256,Basico,,0,4.0,4.0,31.48
13087,Luis,Lopez,74,monterrey,2024-04-25 06:39:41.995498880,Basico,,0,6.0,3.0,7.0600000000000005
13088,Ana,Torres,34,medellín,2024-04-25 13:13:59.909977504,Basico,,0,4.0,8.0,38.24
13089,Mariana,Lopez,56,Unknown,2024-04-25 19:48:17.824456112,Premium,,0,4.0,3.0,22.14
13090,Ana,Ramirez,43,Unknown,2024-04-26 02:22:35.738934736,Basico,,0,3.0,1.0,6.8
13091,Ana,Torres,21,monterrey,2024-04-26 08:56:53.653413360,Basico,,0,6.0,5.0,23.46
13092,Mateo,Torres,72,cdmx,2024-04-26 15:31:11.567891984,Basico,,0,2.0,4.0,15.209999999999999
13093,Mateo,Lopez,62,Unknown,2024-04-26 22:05:29.482370592,Premium,2024-10-05 01:00:00,1,4.0,3.0,10.190000000000001
13094,Luis,Garcia,29,cdmx,2024-04-27 04:39:47.396849216,Premium,,0,12.0,3.0,10.25
13095,Carlos,Garcia,18,medellín,2024-04-27 11:14:05.311327840,Premium,,0,5.0,7.0,44.9
13096,Luis,Torres,38,cdmx,2024-04-27 17:48:23.225806448,Basico,,0,3.0,2.0,1.64
13097,Sofia,Lopez,36,monterrey,2024-04-28 00:22:41.140285072,Premium,,0,3.0,5.0,21.439999999999998
13098,Ana,Garcia,38,bogotá,2024-04-28 06:56:59.054763696,Premium,2024-08-16 23:13:20,1,6.0,2.0,4.85
13099,Mariana,Lopez,69,cdmx,2024-04-28 13:31:16.969242320,Premium,,0,2.0,5.0,20.0
13100,Ana,Lopez,35,Unknown,2024-04-28 20:05:34.883720928,Basico,,0,13.0,9.0,38.16
13101,Ana,Torres,60,cdmx,2024-04-29 02:39:52.798199552,Premium,,0,6.0,8.0,21.28
13102,Luis,Torres,69,Unknown,2024-04-29 09:14:10.712678176,Basico,,0,4.0,7.0,41.43
13103,Mariana,Gomez,20,Unknown,2024-04-29 15:48:28.627156800,Premium,,0,5.0,2.0,8.030000000000001
13104,Mariana,Garcia,78,monterrey,2024-04-29 22:22:46.541635408,Basico,,0,5.0,7.0,48.510000000000005
13105,Mariana,Garcia,66,medellín,2024-04-30 04:57:04.456114032,Basico,,0,8.0,0.0,0.0
13106,Luis,Garcia,61,guadalajara,2024-04-30 11:31:22.370592656,Basico,,0,5.0,5.0,26.55
13107,Ana,Ramirez,49,cali,2024-04-30 18:05:40.285071264,Basico,,0,10.0,6.0,33.19
13108,Luis,Lopez,27,bogotá,2024-05-01 00:39:58.199549888,Basico,,0,7.0,3.0,27.97
13109,Mateo,Torres,57,monterrey,2024-05-01 07:14:16.114028512,Basico,,0,2.0,7.0,38.410000000000004
13110,Mateo,Garcia,32,bogotá,2024-05-01 13:48:34.028507136,Basico,,0,2.0,7.0,24.240000000000002
13111,Luis,Gomez,22,medellín,2024-05-01 20:22:51.942985744,Premium,,0,6.0,6.0,33.269999999999996
13112,Mariana,Garcia,21,Unknown,2024-05-02 02:57:09.857464368,Basico,,0,6.0,7.0,17.95
13113,Ana,Lopez,75,cdmx,2024-05-02 09:31:27.771942992,Basico,,0,4.0,1.0,9.92
13114,Luis,Lopez,45,bogotá,2024-05-02 16:05:45.686421616,Premium,,0,4.0,3.0,19.66
13115,Luis,Torres,70,guadalajara,2024-05-02 22:40:03.600900224,Basico,,0,4.0,8.0,40.76
13116,Luis,Ramirez,69,cali,2024-05-03 05:14:21.515378848,Basico,,0,6.0,3.0,20.830000000000002
13117,Sofia,Torres,68,cdmx,2024-05-03 11:48:39.429857472,Basico,2024-09-23 00:06:40,1,7.0,7.0,25.36
13118,Mateo,Garcia,70,medellín,2024-05-03 18:22:57.344336096,Basico,2024-10-10 22:40:00,1,6.0,4.0,12.19
13119,Mariana,Gomez,21,cdmx,2024-05-04 00:57:15.258814704,Basico,,0,5.0,2.0,2.45
13120,Carlos,Torres,32,bogotá,2024-05-04 07:31:33.173293328,Basico,,0,5.0,3.0,4.33
13121,Mariana,Ramirez,34,cali,2024-05-04 14:05:51.087771952,Premium,,0,4.0,4.0,21.990000000000002
13122,Carlos,Torres,61,cali,2024-05-04 20:40:09.002250560,Basico,,0,3.0,10.0,30.32
13123,Sofia,Lopez,20,cali,2024-05-05 03:14:26.916729184,Basico,,0,6.0,3.0,22.03
13124,Luis,Garcia,27,bogotá,2024-05-05 09:48:44.831207808,Premium,,0,5.0,4.0,9.62
13125,Sofia,Garcia,64,Unknown,2024-05-05 16:23:02.745686432,Basico,,0,4.0,2.0,5.0
13126,Sofia,Garcia,59,bogotá,2024-05-05 22:57:20.660165040,Basico,,0,6.0,5.0,67.32
13127,Ana,Garcia,73,Unknown,2024-05-06 05:31:38.574643664,Premium,,0,4.0,5.0,31.5
13128,Mateo,Garcia,40,bogotá,2024-05-06 12:05:56.489122288,Basico,,0,4.0,3.0,22.0
13129,Carlos,Garcia,35,bogotá,2024-05-06 18:40:14.403600912,Premium,2024-10-27 00:46:40,1,3.0,7.0,27.150000000000002
13130,Luis,Gomez,18,guadalajara,2024-05-07 01:14:32.318079520,Basico,,0,5.0,5.0,18.57
13131,Carlos,Ramirez,52,bogotá,2024-05-07 07:48:50.232558144,Premium,,0,1.0,7.0,36.72
13132,Mariana,Garcia,70,cdmx,2024-05-07 14:23:08.147036768,Basico,,0,6.0,4.0,21.24
13133,Carlos,Ramirez,75,Unknown,2024-05-07 20:57:26.061515376,Basico,,0,6.0,5.0,21.17
13134,Mariana,Garcia,48,medellín,2024-05-08 03:31:43.975994000,Premium,,0,10.0,3.0,29.61
13135,Mateo,Torres,76,Unknown,2024-05-08 10:06:01.890472624,Premium,2024-12-02 00:40:00,1,1.0,6.0,18.52
13136,Mariana,Garcia,61,cdmx,2024-05-08 16:40:19.804951248,Premium,,0,8.0,5.0,3.5300000000000002
13137,Carlos,Lopez,18,guadalajara,2024-05-08 23:14:37.719429856,Basico,,0,7.0,1.0,17.37
13138,Carlos,Gomez,20,Unknown,2024-05-09 05:48:55.633908480,Premium,,0,4.0,1.0,1.83
13139,Mariana,Torres,20,monterrey,2024-05-09 12:23:13.548387104,Basico,,0,10.0,8.0,34.93
13140,Sofia,Torres,54,bogotá,2024-05-09 18:57:31.462865728,Basico,,0,11.0,4.0,26.32
13141,Mateo,Lopez,36,Unknown,2024-05-10 01:31:49.377344336,Basico,,0,3.0,7.0,18.12
13142,Ana,Garcia,46,bogotá,2024-05-10 08:06:07.291822960,Premium,2024-11-24 23:13:20,1,1.0,3.0,6.38
13143,Luis,Gomez,42,guadalajara,2024-05-10 14:40:25.206301584,Premium,,0,7.0,2.0,32.19
13144,Carlos,Torres,50,Unknown,2024-05-10 21:14:43.120780192,Basico,,0,7.0,4.0,29.98
13145,Luis,Gomez,53,cdmx,2024-05-11 03:49:01.035258816,Premium,,0,4.0,7.0,21.94
13146,Ana,Torres,78,Unknown,2024-05-11 10:23:18.949737440,Premium,,0,4.0,4.0,12.76
13147,Luis,Garcia,46,cdmx,2024-05-11 16:57:36.864216064,Basico,,0,5.0,4.0,19.84
13148,Ana,Torres,75,medellín,2024-05-11 23:31:54.778694672,Basico,,0,3.0,2.0,6.99
13149,Mariana,Torres,43,cdmx,2024-05-12 06:06:12.693173296,Premium,2024-10-27 23:00:00,1,7.0,11.0,48.84
13150,Sofia,Ramirez,21,medellín,2024-05-12 12:40:30.607651920,Basico,,0,8.0,5.0,39.6
13151,Carlos,Garcia,66,cdmx,2024-05-12 19:14:48.522130544,Basico,,0,7.0,5.0,19.53
13152,Ana,Lopez,31,cali,2024-05-13 01:49:06.436609152,Basico,2024-06-01 00:00:00,1,6.0,3.0,8.200000000000001
13153,Luis,Lopez,67,bogotá,2024-05-13 08:23:24.351087776,Basico,,0,4.0,5.0,14.379999999999999
13154,Carlos,Garcia,44,cdmx,2024-05-13 14:57:42.265566400,Basico,,0,7.0,6.0,20.55
13155,Sofia,Lopez,50,medellín,2024-05-13 21:32:00.180045008,Basico,,0,5.0,5.0,27.22
13156,Mariana,Garcia,39,bogotá,2024-05-14 04:06:18.094523632,Premium,,0,6.0,4.0,14.18
13157,Carlos,Lopez,65,guadalajara,2024-05-14 10:40:36.009002256,Basico,,0,3.0,1.0,6.03
13158,Ana,Ramirez,20,cdmx,2024-05-14 17:14:53.923480880,Premium,,0,4.0,3.0,8.07
13159,Sofia,Lopez,40,bogotá,2024-05-14 23:49:11.837959488,Premium,,0,11.0,8.0,32.19
13160,Luis,Torres,38,cdmx,2024-05-15 06:23:29.752438112,Premium,,0,7.0,5.0,22.86
13161,Sofia,Garcia,58,cdmx,2024-05-15 12:57:47.666916736,Premium,,0,4.0,5.0,9.49
13162,Sofia,Gomez,40,guadalajara,2024-05-15 19:32:05.581395360,Basico,2024-11-07 22:53:20,1,7.0,7.0,23.5
13163,Mateo,Gomez,21,medellín,2024-05-16 02:06:23.495873968,Basico,,0,5.0,6.0,26.9
13164,Sofia,Garcia,38,bogotá,2024-05-16 08:40:41.410352592,Basico,,0,4.0,5.0,39.809999999999995
13165,Sofia,Ramirez,54,cdmx,2024-05-16 15:14:59.324831216,Premium,,0,3.0,5.0,37.92
13166,Carlos,Lopez,60,Unknown,2024-05-16 21:49:17.239309824,Premium,,0,5.0,6.0,42.39
13167,Luis,Ramirez,48,Unknown,2024-05-17 04:23:35.153788448,Basico,,0,5.0,4.0,20.5
